Id,FP_2.0,degree_mean,degree_var,diametre,clustering,transitivity,average_path_length,heat_heterogeneity,temperature_entropy,twc,p,bt
1151860752416,0.5707807143187095,2.2857142857142856,2.7755102040816326,2,0.4,0.3,1.619047619047619,1.96031746031746,1.9459101490553128,2983,0.3809523809523809,0
1117098360864,0.548926071253737,2.0,1.1428571428571428,3,0.3333333333333333,0.2727272727272727,1.9523809523809523,1.0357142857142854,1.9459101490553128,940,0.33333333333333337,0
1151458099232,0.5547083482535751,2.2857142857142856,1.918367346938775,3,0.3476190476190476,0.35294117647058826,1.761904761904762,1.306349206349206,1.9459101490553128,2389,0.3809523809523809,0
1151994970144,0.5597690793080546,2.5714285714285716,2.8163265306122445,2,0.4571428571428572,0.5,1.5714285714285714,1.5952380952380956,1.9459101490553128,5181,0.42857142857142855,0
1134412439560,0.555348362194159,1.7142857142857142,1.0612244897959184,4,0.0,0.0,2.095238095238096,0.8214285714285714,1.9459101490553128,526,0.2857142857142857,2
1134546665488,0.5567615574456856,2.0,1.7142857142857142,3,0.3,0.2307692307692308,1.8571428571428568,1.1428571428571428,1.9459101490553128,1307,0.33333333333333337,0
1151592841248,0.5586220754061892,2.2857142857142856,2.4897959183673457,2,0.5904761904761904,0.3157894736842105,1.619047619047619,1.5476190476190474,1.9459101490553128,2601,0.3809523809523809,0
1134409826320,0.5336895542632712,2.0,0.8571428571428571,4,0.0,0.0,2.0,0.4642857142857143,1.9459101490553128,849,0.33333333333333337,1
1151860752386,0.5408425310062112,2.2857142857142856,1.6326530612244896,3,0.4095238095238095,0.375,1.8095238095238089,0.6809523809523809,1.9459101490553128,2286,0.3809523809523809,0
17991483400,0.5282449125439327,2.0,0.5714285714285714,5,0.0,0.0,2.1904761904761907,0.3253968253968254,1.9459101490553128,732,0.33333333333333337,1
1117503111176,0.5359105394938625,2.2857142857142856,1.3469387755102042,4,0.3809523809523809,0.4,1.9047619047619049,0.5,1.9459101490553128,2146,0.3809523809523809,0
1117367844880,0.5334955399263099,2.2857142857142856,1.0612244897959184,3,0.0,0.0,1.8095238095238089,0.5119047619047619,1.9459101490553128,1653,0.3809523809523809,1
1151862849544,0.5392088870811483,2.5714285714285716,1.959183673469388,3,0.4476190476190477,0.42857142857142855,1.7142857142857142,0.6690476190476191,1.9459101490553128,4203,0.42857142857142855,0
52351221761,0.5259001929003546,2.2857142857142856,0.7755102040816328,4,0.0,0.0,1.9047619047619049,0.2976190476190476,1.9459101490553128,1478,0.3809523809523809,1
1151862849537,0.533498090264921,2.5714285714285716,1.673469387755102,3,0.5428571428571428,0.45,1.761904761904762,0.4642857142857143,1.9459101490553128,3873,0.42857142857142855,0
52351229960,0.5286323211286411,2.5714285714285716,1.1020408163265307,3,0.0,0.0,1.7142857142857142,0.4047619047619047,1.9459101490553128,2790,0.42857142857142855,1
1151862857736,0.5344396559317575,2.8571428571428568,2.122448979591837,3,0.5904761904761904,0.4615384615384616,1.6666666666666667,0.5457142857142856,1.9459101490553128,6694,0.4761904761904762,0
1134412963848,0.532031892998223,2.0,0.8571428571428571,4,0.3095238095238096,0.3,2.0476190476190474,0.25,1.9459101490553128,956,0.33333333333333337,0
1134546666512,0.5318408102156112,2.2857142857142856,1.3469387755102042,3,0.6,0.4,1.8095238095238089,0.4142857142857144,1.9459101490553128,1955,0.3809523809523809,0
1151592841249,0.5316661751575592,2.5714285714285716,1.959183673469388,2,0.8857142857142858,0.42857142857142855,1.5714285714285714,0.666666666666667,1.9459101490553128,3507,0.42857142857142855,0
1134410338308,0.5337775151989379,1.7142857142857142,0.489795918367347,4,0.0,0.0,2.2857142857142856,0.1904761904761905,1.9459101490553128,378,0.2857142857142857,2
674250768,0.5205256799129365,1.7142857142857142,0.20408163265306128,6,0.0,0.0,2.6666666666666665,0.14285714285714285,1.9459101490553128,268,0.2857142857142857,2
1100320096264,0.5245471892461747,2.0,0.5714285714285714,5,0.2380952380952381,0.3333333333333333,2.2857142857142856,0.2698412698412698,1.9459101490553128,791,0.33333333333333337,0
1134681923592,0.528882116639583,2.2857142857142856,1.0612244897959184,4,0.42857142857142855,0.42857142857142855,1.9047619047619049,0.4007936507936508,1.9459101490553128,1795,0.3809523809523809,0
1151725486096,0.5342210573048706,2.5714285714285716,1.673469387755102,3,0.4523809523809524,0.45,1.7142857142857142,0.5535714285714286,1.9459101490553128,3837,0.42857142857142855,0
1117231005704,0.525612546925008,2.0,0.5714285714285714,4,0.0,0.0,2.095238095238096,0.2380952380952381,1.9459101490553128,751,0.33333333333333337,1
1151857606658,0.5278186952787332,2.2857142857142856,1.0612244897959184,4,0.33333333333333337,0.42857142857142855,2.0,0.35317460317460314,1.9459101490553128,1948,0.3809523809523809,0
1151728631812,0.5321360124901349,2.5714285714285716,1.673469387755102,3,0.4238095238095238,0.45,1.7142857142857142,0.5507936507936508,1.9459101490553128,3807,0.42857142857142855,0
1151593357316,0.526647067954948,2.2857142857142856,1.0612244897959184,4,0.33333333333333337,0.42857142857142855,1.9523809523809523,0.246031746031746,1.9459101490553128,1987,0.3809523809523809,0
52351209476,0.5247341405391143,2.2857142857142856,0.7755102040816327,4,0.0,0.0,1.9047619047619049,0.2777777777777777,1.9459101490553128,1523,0.3809523809523809,1
1151862837252,0.5249288869640074,2.5714285714285716,1.3877551020408163,4,0.3809523809523809,0.4736842105263158,1.8571428571428568,0.2837301587301587,1.9459101490553128,3753,0.42857142857142855,0
1151997054980,0.5261149129922699,2.8571428571428568,1.836734693877551,3,0.4761904761904762,0.6,1.6666666666666667,0.375,1.9459101490553128,6889,0.4761904761904762,0
1151858130960,0.5278412397253025,2.5714285714285716,1.3877551020408163,3,0.19047619047619047,0.3157894736842105,1.7142857142857142,0.4166666666666666,1.9459101490553128,3475,0.42857142857142855,0
18125701128,0.5239493752577101,2.2857142857142856,0.7755102040816327,4,0.14285714285714285,0.2307692307692308,1.9047619047619049,0.3095238095238095,1.9459101490553128,1558,0.3809523809523809,0
1117637328904,0.5276893873599128,2.5714285714285716,1.3877551020408163,4,0.4047619047619048,0.4736842105263158,1.8095238095238089,0.4246031746031745,1.9459101490553128,3575,0.42857142857142855,0
1117636280336,0.5296005096701372,2.5714285714285716,1.3877551020408163,3,0.21428571428571425,0.3157894736842105,1.7142857142857142,0.478174603174603,1.9459101490553128,3412,0.42857142857142855,0
1151997067272,0.5327512323899624,2.8571428571428568,2.122448979591837,3,0.5095238095238095,0.5769230769230769,1.619047619047619,0.5809523809523809,1.9459101490553128,7147,0.4761904761904762,0
1134814052354,0.5237484439147043,2.5714285714285716,1.1020408163265307,4,0.2380952380952381,0.3333333333333333,1.8095238095238089,0.35317460317460314,1.9459101490553128,3149,0.42857142857142855,0
52486488080,0.524748785350243,2.8571428571428568,1.5510204081632657,4,0.3809523809523809,0.5,1.7142857142857142,0.4226190476190475,1.9459101490553128,6034,0.4761904761904762,0
1151998115856,0.5302030456365794,3.1428571428571432,2.4081632653061225,3,0.5476190476190477,0.65625,1.5238095238095235,0.5747619047619047,1.9459101490553128,11675,0.5238095238095238,0
1151862325264,0.5291110218831131,2.8571428571428568,1.836734693877551,3,0.3904761904761904,0.48,1.619047619047619,0.5182539682539683,1.9459101490553128,6379,0.4761904761904762,0
1134146097156,0.5242199451054059,2.0,0.5714285714285714,5,0.2380952380952381,0.3333333333333333,2.238095238095238,0.15079365079365076,1.9459101490553128,836,0.33333333333333337,0
1151458083844,0.5206941512076363,2.2857142857142856,0.7755102040816327,5,0.2857142857142857,0.4615384615384616,2.142857142857143,0.1825396825396825,1.9459101490553128,1770,0.3809523809523809,0
1151994954768,0.5239907564977504,2.5714285714285716,1.3877551020408163,4,0.42857142857142855,0.631578947368421,1.8571428571428568,0.2777777777777777,1.9459101490553128,4044,0.42857142857142855,0
1134546141200,0.5240990805912699,2.5714285714285716,1.1020408163265307,3,0.2619047619047619,0.3333333333333333,1.761904761904762,0.3373015873015873,1.9459101490553128,3115,0.42857142857142855,0
1151863373832,0.5263869334165502,2.8571428571428568,1.836734693877551,3,0.4857142857142857,0.6,1.6666666666666667,0.4261904761904762,1.9459101490553128,6747,0.4761904761904762,0
1134682447880,0.5201179272039036,2.5714285714285716,1.1020408163265307,4,0.35714285714285715,0.5,1.8571428571428568,0.24206349206349204,1.9459101490553128,3339,0.42857142857142855,0
1151461244932,0.5204522450894599,2.8571428571428568,1.5510204081632657,4,0.4523809523809524,0.625,1.761904761904762,0.2956349206349206,1.9459101490553128,6461,0.4761904761904762,0
1151998115844,0.5243053730137189,3.1428571428571432,2.122448979591837,3,0.5238095238095238,0.6774193548387096,1.5714285714285714,0.4226190476190475,1.9459101490553128,11255,0.5238095238095238,0
52487012368,0.5187958298994638,3.1428571428571432,1.836734693877551,4,0.5000000000000001,0.7,1.6666666666666667,0.32142857142857145,1.9459101490553128,10812,0.5238095238095238,0
1151998640144,0.5231319221724197,3.4285714285714284,2.53061224489796,3,0.6,0.7894736842105263,1.4761904761904765,0.445,1.9459101490553128,18549,0.5714285714285714,0
1151726010384,0.5239955865564302,2.8571428571428568,1.5510204081632657,3,0.3809523809523809,0.5,1.6666666666666667,0.3710317460317461,1.9459101490553128,6057,0.4761904761904762,0
1134280314884,0.5245503307833468,2.2857142857142856,0.7755102040816327,3,0.2380952380952381,0.2307692307692308,1.8571428571428568,0.2777777777777777,1.9459101490553128,1528,0.3809523809523809,0
1151861786640,0.5267060103450382,2.5714285714285716,1.3877551020408163,3,0.4047619047619048,0.4736842105263158,1.761904761904762,0.3492063492063492,1.9459101490553128,3604,0.42857142857142855,0
1100185878544,0.5262232382516644,2.0,0.5714285714285714,3,0.0,0.0,1.9047619047619049,0.3333333333333333,1.9459101490553128,690,0.33333333333333337,0
1134679834632,0.5307090271437229,2.2857142857142856,1.0612244897959184,3,0.21428571428571427,0.21428571428571427,1.8095238095238089,0.4682539682539682,1.9459101490553128,1704,0.3809523809523809,0
1151589695504,0.5285653818992778,2.2857142857142856,1.0612244897959184,3,0.11904761904761905,0.21428571428571427,1.8095238095238089,0.4007936507936507,1.9459101490553128,1768,0.3809523809523809,0
1133873993760,0.5161573357265643,2.0,0.2857142857142857,4,0.0,0.0,2.0,0.21428571428571425,1.9459101490553128,547,0.33333333333333337,1
1151590206496,0.5219393474214258,2.2857142857142856,0.7755102040816328,3,0.21428571428571427,0.2307692307692308,1.761904761904762,0.3809523809523809,1.9459101490553128,1433,0.3809523809523809,0
1134681927712,0.5285915136770276,2.5714285714285716,1.3877551020408163,3,0.4095238095238095,0.3157894736842105,1.619047619047619,0.5777777777777777,1.9459101490553128,3041,0.42857142857142855,0
1134411393056,0.5225062473346079,2.2857142857142856,0.7755102040816328,3,0.0,0.0,1.8095238095238089,0.3690476190476189,1.9459101490553128,1393,0.3809523809523809,1
1151593359392,0.5265614525009664,2.5714285714285716,1.3877551020408163,3,0.31428571428571433,0.3157894736842105,1.6666666666666667,0.5365079365079364,1.9459101490553128,3176,0.42857142857142855,0
1134817202208,0.5323344600621346,2.8571428571428568,2.122448979591837,2,0.6095238095238094,0.4615384615384616,1.5238095238095235,0.7460317460317459,1.9459101490553128,6102,0.4761904761904762,0
1117099411488,0.5219018941563841,2.5714285714285716,0.816326530612245,3,0.14285714285714285,0.17647058823529413,1.6666666666666667,0.3928571428571428,1.9459101490553128,2462,0.42857142857142855,0
1151460198432,0.5274673981618205,2.8571428571428568,1.551020408163265,3,0.3857142857142857,0.375,1.5714285714285714,0.5507936507936505,1.9459101490553128,5353,0.4761904761904762,0
1151997071392,0.5328737675743405,3.1428571428571432,2.4081632653061225,2,0.6666666666666666,0.5625,1.4761904761904765,0.7103174603174602,1.9459101490553128,10462,0.5238095238095238,0
17990430752,0.5186911288268385,2.2857142857142856,0.4897959183673469,4,0.2380952380952381,0.25,1.8571428571428568,0.2857142857142857,1.9459101490553128,1216,0.3809523809523809,0
1134545625104,0.5254818850706547,2.5714285714285716,1.1020408163265307,3,0.4047619047619048,0.3333333333333333,1.6666666666666667,0.44642857142857145,1.9459101490553128,2809,0.42857142857142855,0
1151861796896,0.5313300990208785,2.8571428571428568,1.836734693877551,3,0.6142857142857142,0.48,1.5714285714285714,0.5928571428571429,1.9459101490553128,5933,0.4761904761904762,0
674258992,0.5096874968982404,2.2857142857142856,0.2040816326530612,3,0.0,0.0,1.8095238095238089,0.11111111111111112,1.9459101490553128,1003,0.3809523809523809,1
1100185886768,0.5153067166730917,2.5714285714285716,0.816326530612245,3,0.3809523809523809,0.35294117647058826,1.6666666666666667,0.25,1.9459101490553128,2595,0.42857142857142855,0
1117233631252,0.5129602572315236,2.5714285714285716,0.5306122448979593,3,0.0,0.0,1.7142857142857142,0.17857142857142858,1.9459101490553128,2155,0.42857142857142855,1
1151862849545,0.517673827059106,2.8571428571428568,1.2653061224489794,3,0.4476190476190477,0.39130434782608703,1.619047619047619,0.3119047619047618,1.9459101490553128,4976,0.4761904761904762,0
52346511408,0.5147303153244766,2.8571428571428568,0.6938775510204082,3,0.0,0.0,1.619047619047619,0.21428571428571425,1.9459101490553128,3827,0.4761904761904762,1
1151858139184,0.518672345576918,3.1428571428571432,1.5510204081632657,3,0.4952380952380953,0.4137931034482759,1.5714285714285714,0.3361904761904761,1.9459101490553128,8329,0.5238095238095238,0
1100322197528,0.5148294564381806,2.5714285714285716,0.5306122448979593,3,0.21428571428571427,0.1875,1.619047619047619,0.23412698412698416,1.9459101490553128,2097,0.42857142857142855,0
1134682984472,0.5212069341133737,2.8571428571428568,1.2653061224489794,2,0.5666666666666667,0.39130434782608703,1.5238095238095235,0.3857142857142857,1.9459101490553128,4665,0.4761904761904762,0
1151191762980,0.5167398422317662,2.8571428571428568,0.9795918367346936,3,0.31428571428571433,0.2727272727272727,1.5714285714285714,0.30634920634920626,1.9459101490553128,4241,0.4761904761904762,0
1151728640036,0.5228231878103459,3.1428571428571432,1.836734693877551,2,0.7380952380952379,0.5,1.4761904761904765,0.4642857142857143,1.9459101490553128,8522,0.5238095238095238,0
52213866544,0.5206053934099277,2.8571428571428568,0.9795918367346941,2,0.3809523809523809,0.2727272727272727,1.5238095238095235,0.3392857142857143,1.9459101490553128,4178,0.4761904761904762,0
1151725494320,0.5262012879686048,3.1428571428571432,1.8367346938775508,2,0.7571428571428571,0.5,1.4761904761904765,0.4699999999999999,1.9459101490553128,8721,0.5238095238095238,0
945836056,0.5085408565888953,2.5714285714285716,0.24489795918367346,3,0.0,0.0,1.7142857142857142,0.09523809523809523,1.9459101490553128,1881,0.42857142857142855,1
1100456407088,0.5129078422970716,2.8571428571428568,0.6938775510204082,3,0.2857142857142857,0.2857142857142857,1.5714285714285714,0.2023809523809524,1.9459101490553128,3957,0.4761904761904762,0
1134817202200,0.5182679409928626,3.1428571428571432,1.2653061224489794,2,0.5333333333333333,0.42857142857142855,1.4761904761904765,0.3154761904761904,1.9459101490553128,7495,0.5238095238095238,0
1151997071384,0.5230296939652993,3.4285714285714284,1.959183673469388,2,0.7857142857142857,0.5833333333333334,1.4285714285714286,0.4076190476190477,1.9459101490553128,13764,0.5714285714285714,0
1134277183522,0.5096860999707299,2.8571428571428568,0.4081632653061225,3,0.0,0.0,1.619047619047619,0.123015873015873,1.9459101490553128,3470,0.4761904761904762,1
1151858139170,0.513406635455427,3.1428571428571432,0.9795918367346936,3,0.3523809523809524,0.3333333333333333,1.5238095238095235,0.2309523809523809,1.9459101490553128,6953,0.5238095238095238,0
1134818254888,0.5185668727767034,3.4285714285714284,1.673469387755102,2,0.6761904761904762,0.5142857142857142,1.4285714285714286,0.3551587301587301,1.9459101490553128,12481,0.5714285714285714,0
18126757928,0.5132384267887385,3.1428571428571432,0.6938775510204082,2,0.19047619047619047,0.2307692307692308,1.4761904761904765,0.2023809523809523,1.9459101490553128,6258,0.5238095238095238,0
1134818242608,0.5178471405907642,3.4285714285714284,1.3877551020408163,2,0.4952380952380953,0.4411764705882353,1.4285714285714286,0.3104761904761905,1.9459101490553128,11774,0.5714285714285714,0
1151998124072,0.522418602363892,3.7142857142857135,2.204081632653061,2,0.8095238095238095,0.627906976744186,1.380952380952381,0.412063492063492,1.9459101490553128,20908,0.6190476190476191,0
946892848,0.5095877059242555,3.1428571428571432,0.4081632653061225,3,0.0,0.0,1.5238095238095235,0.11904761904761907,1.9459101490553128,5645,0.5238095238095238,1
1100458520624,0.5129485118416488,3.4285714285714284,1.1020408163265307,3,0.4,0.3636363636363637,1.4761904761904765,0.22190476190476185,1.9459101490553128,11013,0.5714285714285714,0
1100458520616,0.5128459178583321,3.4285714285714284,0.816326530612245,2,0.2571428571428571,0.28125,1.4285714285714286,0.2035714285714285,1.9459101490553128,10050,0.5714285714285714,0
1134818258992,0.5175044378049738,3.7142857142857135,1.63265306122449,2,0.6238095238095237,0.5121951219512195,1.380952380952381,0.3166666666666666,1.9459101490553128,18133,0.6190476190476191,0
52486500400,0.516782353496499,3.7142857142857135,1.3469387755102042,2,0.4571428571428571,0.45,1.380952380952381,0.2828571428571428,1.9459101490553128,17172,0.6190476190476191,0
1151998128176,0.5213610054396021,4.0,2.2857142857142856,2,0.8238095238095238,0.66,1.3333333333333333,0.3873015873015872,1.9459101490553128,29866,0.6666666666666667,0
946892856,0.5081545064377684,3.4285714285714284,0.24489795918367346,2,0.0,0.0,1.4285714285714286,0.08333333333333333,1.9459101490553128,8478,0.5714285714285714,1
1100458520632,0.511284184163335,3.7142857142857135,0.7755102040816327,2,0.30476190476190473,0.3157894736842105,1.380952380952381,0.1671428571428571,1.9459101490553128,15004,0.6190476190476191,0
1134818259000,0.5154536184895039,4.0,1.4285714285714286,2,0.5714285714285714,0.5106382978723404,1.3333333333333333,0.2555555555555554,1.9459101490553128,25033,0.6666666666666667,0
1151998128184,0.5194272841733437,4.285714285714286,2.204081632653061,2,0.8285714285714286,0.6842105263157895,1.2857142857142858,0.3333333333333332,1.9459101490553128,40803,0.7142857142857143,0
34766595120,0.5098598639499871,2.2857142857142856,0.20408163265306128,3,0.0,0.0,1.7142857142857142,0.1031746031746032,1.9459101490553128,987,0.3809523809523809,0
1117501018122,0.5126679249934989,2.5714285714285716,0.5306122448979593,3,0.21428571428571427,0.1875,1.619047619047619,0.17857142857142858,1.9459101490553128,2165,0.42857142857142855,0
1151861800977,0.5176640937483995,2.8571428571428568,1.2653061224489794,3,0.4714285714285715,0.39130434782608703,1.5714285714285714,0.3047619047619047,1.9459101490553128,4902,0.4761904761904762,0
52483335216,0.5123541065038577,2.8571428571428568,0.6938775510204082,2,0.2380952380952381,0.2857142857142857,1.5238095238095235,0.18849206349206346,1.9459101490553128,4013,0.4761904761904762,0
1151994962992,0.5171543780744682,3.1428571428571432,1.551020408163265,2,0.5428571428571428,0.5172413793103449,1.4761904761904765,0.31206349206349204,1.9459101490553128,8562,0.5238095238095238,0
52351754280,0.5161812861656184,3.1428571428571432,0.9795918367346936,2,0.4333333333333333,0.3333333333333333,1.4761904761904765,0.26666666666666666,1.9459101490553128,6691,0.5238095238095238,0
1151863382056,0.5204202626087764,3.4285714285714284,1.9591836734693882,2,0.7952380952380952,0.5833333333333334,1.4285714285714286,0.3904761904761904,1.9459101490553128,13481,0.5714285714285714,0
52485448752,0.5172160653935118,3.4285714285714284,1.1020408163265307,2,0.4380952380952381,0.3636363636363637,1.4285714285714286,0.29047619047619044,1.9459101490553128,10471,0.5714285714285714,0
1151997076528,0.5213485746486232,3.7142857142857135,2.204081632653061,2,0.8476190476190476,0.627906976744186,1.380952380952381,0.4126984126984126,1.9459101490553128,20257,0.6190476190476191,0
1134278762536,0.5167198796362692,2.8571428571428568,0.9795918367346936,2,0.4095238095238095,0.2727272727272727,1.5238095238095235,0.2920634920634919,1.9459101490553128,4178,0.4761904761904762,0
1151862853668,0.5211594702514286,3.1428571428571432,1.836734693877551,2,0.7380952380952379,0.5,1.4761904761904765,0.4246031746031746,1.9459101490553128,8624,0.5238095238095238,0
52350167088,0.5152901305602127,2.8571428571428568,0.6938775510204082,3,0.4285714285714287,0.2857142857142857,1.5714285714285714,0.2123015873015873,1.9459101490553128,3808,0.4761904761904762,0
1151861794864,0.5195347197743861,3.1428571428571432,1.551020408163265,3,0.7333333333333333,0.5172413793103449,1.5238095238095235,0.33111111111111097,1.9459101490553128,8220,0.5238095238095238,0
1134278222896,0.5156010622917769,2.5714285714285716,0.816326530612245,3,0.19047619047619047,0.17647058823529413,1.6666666666666667,0.23214285714285715,1.9459101490553128,2495,0.42857142857142855,0
17588834340,0.5081226709776524,2.5714285714285716,0.24489795918367346,2,0.14285714285714285,0.2,1.5714285714285714,0.09523809523809523,1.9459101490553128,1890,0.42857142857142855,0
1117099411504,0.5127435923844148,2.8571428571428568,0.6938775510204082,2,0.3095238095238095,0.2857142857142857,1.5238095238095235,0.19246031746031747,1.9459101490553128,3890,0.4761904761904762,0
1151458631720,0.5164961647601143,3.1428571428571432,1.2653061224489794,2,0.5190476190476191,0.42857142857142855,1.4761904761904765,0.2833333333333333,1.9459101490553128,7590,0.5238095238095238,0
1151997071396,0.5199282087988722,3.4285714285714284,1.959183673469388,2,0.7714285714285714,0.5833333333333334,1.4285714285714286,0.3809523809523809,1.9459101490553128,13764,0.5714285714285714,0
1134140852227,0.5039370078740157,2.0,0.0,3,0.0,0.0,2.0,0.0,1.9459101490553128,441,0.33333333333333337,0
1099651098672,0.5061402587747855,2.2857142857142856,0.2040816326530612,3,0.2380952380952381,0.2727272727272727,1.8571428571428568,0.055555555555555566,1.9459101490553128,1063,0.3809523809523809,0
1151593357317,0.5078944968591665,2.5714285714285716,0.5306122448979593,3,0.33333333333333337,0.375,1.7142857142857142,0.10317460317460317,1.9459101490553128,2370,0.42857142857142855,0
52479149074,0.5026879599835458,2.5714285714285716,0.24489795918367346,3,0.2857142857142857,0.4,1.761904761904762,0.015873015873015858,1.9459101490553128,2113,0.42857142857142855,0
1151990776850,0.5046023161622513,2.8571428571428568,0.6938775510204082,3,0.42857142857142855,0.5714285714285714,1.619047619047619,0.07539682539682536,1.9459101490553128,4585,0.4761904761904762,0
1134546141201,0.5059041400349518,2.8571428571428568,0.4081632653061225,3,0.2619047619047619,0.3,1.6666666666666667,0.05158730158730161,1.9459101490553128,3709,0.4761904761904762,0
1151863373833,0.5070915288802195,3.1428571428571432,0.9795918367346936,3,0.4857142857142857,0.5555555555555556,1.5714285714285714,0.1166666666666667,1.9459101490553128,7634,0.5238095238095238,0
1151592832048,0.5096789894030834,3.1428571428571432,0.6938775510204079,3,0.5666666666666667,0.4615384615384616,1.5238095238095235,0.13809523809523808,1.9459101490553128,6271,0.5238095238095238,0
1151863377953,0.5122312600963173,3.4285714285714284,1.3877551020408163,2,0.7714285714285714,0.6176470588235294,1.4285714285714286,0.234126984126984,1.9459101490553128,11850,0.5714285714285714,0
18125710376,0.507682381463402,3.1428571428571432,0.4081632653061225,2,0.35714285714285715,0.36,1.4761904761904765,0.0892857142857143,1.9459101490553128,5769,0.5238095238095238,0
1117637338152,0.5100083040538984,3.4285714285714284,1.1020408163265307,2,0.5571428571428572,0.5454545454545454,1.4285714285714286,0.17238095238095236,1.9459101490553128,11326,0.5714285714285714,0
1117636285488,0.5119288107845864,3.4285714285714284,0.816326530612245,2,0.5904761904761904,0.46875,1.4285714285714286,0.17023809523809524,1.9459101490553128,10044,0.5714285714285714,0
1151997076520,0.5142073157838777,3.7142857142857135,1.6326530612244896,2,0.8190476190476189,0.6585365853658537,1.380952380952381,0.2547619047619048,1.9459101490553128,18635,0.6190476190476191,0
52351231020,0.5084718070711164,3.4285714285714284,0.5306122448979592,2,0.4476190476190477,0.3870967741935484,1.4285714285714286,0.1087301587301587,1.9459101490553128,9225,0.5714285714285714,0
1151862858796,0.5108415638158705,3.7142857142857135,1.3469387755102038,2,0.7095238095238096,0.6,1.380952380952381,0.19841269841269832,1.9459101490553128,17301,0.6190476190476191,0
52486496305,0.5109863078552473,3.7142857142857135,0.7755102040816327,2,0.5619047619047619,0.4736842105263158,1.380952380952381,0.15317460317460313,1.9459101490553128,14892,0.6190476190476191,0
1151998124081,0.5134808785897261,4.0,1.7142857142857142,2,0.8428571428571427,0.6875,1.3333333333333333,0.24206349206349204,1.9459101490553128,26886,0.6666666666666667,0
52351230988,0.5061790614476954,3.1428571428571432,0.4081632653061225,3,0.2380952380952381,0.24,1.5714285714285714,0.055555555555555546,1.9459101490553128,5885,0.5238095238095238,0
